,,,,,,accuracy,accuracy,macro_f1,macro_f1,weighted_f1,weighted_f1,imp_mae_num,imp_mae_num,imp_rmse_num,imp_rmse_num,imp_acc_cat,imp_acc_cat,imp_n_num,imp_n_num,imp_n_cat,imp_n_cat,mae,mae,rmse,rmse,r2,r2
,,,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
dataset,task,mechanism,rate,imputer,model,,,,,,,,,,,,,,,,,,,,,,
air_quality_uci,regression,MAR,0.01,knn_3,random_forest,,,,,,,35.5038,0.5963,49.2086,0.686,,,715.5,28.9914,0.0,0.0,0.035,0.0052,0.2046,0.0344,0.9993,0.0003
air_quality_uci,regression,MAR,0.01,knn_3,ridge_regression,,,,,,,35.5038,0.5963,49.2086,0.686,,,715.5,28.9914,0.0,0.0,0.7049,0.0531,1.0101,0.0867,0.9821,0.0029
air_quality_uci,regression,MAR,0.01,knn_5,lightgbm,,,,,,,34.3204,1.8022,47.1652,1.0201,,,715.5,28.9914,0.0,0.0,0.0744,0.0032,0.2767,0.0092,0.9987,0.0001
air_quality_uci,regression,MAR,0.01,knn_5,random_forest,,,,,,,34.3204,1.8022,47.1652,1.0201,,,715.5,28.9914,0.0,0.0,0.0339,0.0022,0.2183,0.0038,0.9992,0.0
air_quality_uci,regression,MAR,0.01,knn_5,ridge_regression,,,,,,,34.3204,1.8022,47.1652,1.0201,,,715.5,28.9914,0.0,0.0,0.6842,0.0562,0.9983,0.0862,0.9825,0.0029
air_quality_uci,regression,MAR,0.01,knn_7,lightgbm,,,,,,,35.0038,3.3445,47.589,2.9964,,,715.5,28.9914,0.0,0.0,0.0725,0.0012,0.277,0.0136,0.9987,0.0001
air_quality_uci,regression,MAR,0.01,knn_7,random_forest,,,,,,,35.0038,3.3445,47.589,2.9964,,,715.5,28.9914,0.0,0.0,0.035,0.0049,0.2294,0.0453,0.9991,0.0004
air_quality_uci,regression,MAR,0.01,knn_7,ridge_regression,,,,,,,35.0038,3.3445,47.589,2.9964,,,715.5,28.9914,0.0,0.0,0.6679,0.0442,0.9815,0.0763,0.9831,0.0025
air_quality_uci,regression,MAR,0.01,miceforest,lightgbm,,,,,,,40.9724,3.4674,55.566,1.8263,,,715.5,28.9914,0.0,0.0,0.1765,0.0206,1.0224,0.1148,0.9816,0.0043
air_quality_uci,regression,MAR,0.01,miceforest,random_forest,,,,,,,40.9724,3.4674,55.566,1.8263,,,715.5,28.9914,0.0,0.0,0.184,0.0364,1.0811,0.0737,0.9795,0.003
air_quality_uci,regression,MAR,0.01,miceforest,ridge_regression,,,,,,,40.9724,3.4674,55.566,1.8263,,,715.5,28.9914,0.0,0.0,1.4396,0.1085,2.2387,0.1758,0.912,0.013
air_quality_uci,regression,MAR,0.01,simple_const,lightgbm,,,,,,,482.7056,13.9433,500.6158,15.7001,,,715.5,28.9914,0.0,0.0,0.0794,0.0069,0.3661,0.071,0.9976,0.0009
air_quality_uci,regression,MAR,0.01,simple_const,random_forest,,,,,,,482.7056,13.9433,500.6158,15.7001,,,715.5,28.9914,0.0,0.0,0.0339,0.0053,0.2994,0.1435,0.9982,0.0015
air_quality_uci,regression,MAR,0.01,simple_const,ridge_regression,,,,,,,482.7056,13.9433,500.6158,15.7001,,,715.5,28.9914,0.0,0.0,1.2877,0.0764,2.0766,0.0802,0.9244,0.0065
air_quality_uci,regression,MAR,0.01,simple_freq,lightgbm,,,,,,,111.1576,14.1231,145.3966,14.7132,,,715.5,28.9914,0.0,0.0,0.0938,0.0019,0.3928,0.0501,0.9973,0.0007
air_quality_uci,regression,MAR,0.01,simple_freq,random_forest,,,,,,,111.1576,14.1231,145.3966,14.7132,,,715.5,28.9914,0.0,0.0,0.0448,0.0101,0.3478,0.1528,0.9977,0.0019
air_quality_uci,regression,MAR,0.01,simple_freq,ridge_regression,,,,,,,111.1576,14.1231,145.3966,14.7132,,,715.5,28.9914,0.0,0.0,0.8893,0.0291,1.2965,0.0211,0.9706,0.0007
air_quality_uci,regression,MAR,0.01,simple_mean,lightgbm,,,,,,,110.9957,20.6545,139.3963,22.1023,,,715.5,28.9914,0.0,0.0,0.0905,0.0062,0.3859,0.0489,0.9974,0.0007
air_quality_uci,regression,MAR,0.01,simple_mean,random_forest,,,,,,,110.9957,20.6545,139.3963,22.1023,,,715.5,28.9914,0.0,0.0,0.0486,0.0076,0.3897,0.1332,0.9972,0.0018
air_quality_uci,regression,MAR,0.01,simple_mean,ridge_regression,,,,,,,110.9957,20.6545,139.3963,22.1023,,,715.5,28.9914,0.0,0.0,0.8667,0.0282,1.2773,0.034,0.9714,0.0013
air_quality_uci,regression,MAR,0.01,simple_median,lightgbm,,,,,,,105.656,17.4458,135.6705,18.0541,,,715.5,28.9914,0.0,0.0,0.0924,0.0026,0.3918,0.0506,0.9973,0.0007
air_quality_uci,regression,MAR,0.01,simple_median,random_forest,,,,,,,105.656,17.4458,135.6705,18.0541,,,715.5,28.9914,0.0,0.0,0.0466,0.0088,0.3647,0.1568,0.9974,0.002
air_quality_uci,regression,MAR,0.01,simple_median,ridge_regression,,,,,,,105.656,17.4458,135.6705,18.0541,,,715.5,28.9914,0.0,0.0,0.8712,0.0326,1.2775,0.0325,0.9714,0.0012
air_quality_uci,regression,MAR,0.05,dropna,lightgbm,,,,,,,,,,,,,,,,,0.29,0.0583,0.7437,0.3358,0.99,0.0084
air_quality_uci,regression,MAR,0.05,dropna,random_forest,,,,,,,,,,,,,,,,,0.113,0.0553,0.3002,0.2714,0.9979,0.0027
air_quality_uci,regression,MAR,0.05,dropna,ridge_regression,,,,,,,,,,,,,,,,,0.4753,0.0619,0.6226,0.1457,0.9935,0.0031
air_quality_uci,regression,MAR,0.05,iterative,lightgbm,,,,,,,43.1829,1.7047,58.0124,1.252,,,3714.0,302.6417,0.0,0.0,0.0869,0.008,0.2803,0.0035,0.9986,0.0
air_quality_uci,regression,MAR,0.05,iterative,random_forest,,,,,,,43.1829,1.7047,58.0124,1.252,,,3714.0,302.6417,0.0,0.0,0.057,0.0126,0.2144,0.0494,0.9992,0.0004
air_quality_uci,regression,MAR,0.05,iterative,ridge_regression,,,,,,,43.1829,1.7047,58.0124,1.252,,,3714.0,302.6417,0.0,0.0,0.8201,0.0143,1.1249,0.0297,0.9778,0.001
air_quality_uci,regression,MAR,0.05,knn_3,lightgbm,,,,,,,44.7939,2.7317,62.4636,3.9263,,,3714.0,302.6417,0.0,0.0,0.1039,0.0122,0.3058,0.0297,0.9984,0.0003
air_quality_uci,regression,MAR,0.05,knn_3,random_forest,,,,,,,44.7939,2.7317,62.4636,3.9263,,,3714.0,302.6417,0.0,0.0,0.073,0.0229,0.286,0.0488,0.9985,0.0005
air_quality_uci,regression,MAR,0.05,knn_3,ridge_regression,,,,,,,44.7939,2.7317,62.4636,3.9263,,,3714.0,302.6417,0.0,0.0,0.6759,0.007,0.9864,0.0273,0.983,0.0008
air_quality_uci,regression,MAR,0.05,knn_5,lightgbm,,,,,,,43.8233,2.5144,61.1785,3.2157,,,3714.0,302.6417,0.0,0.0,0.0997,0.007,0.2884,0.0034,0.9985,0.0
air_quality_uci,regression,MAR,0.05,knn_5,random_forest,,,,,,,43.8233,2.5144,61.1785,3.2157,,,3714.0,302.6417,0.0,0.0,0.0667,0.0163,0.26,0.0233,0.9988,0.0002
air_quality_uci,regression,MAR,0.05,knn_5,ridge_regression,,,,,,,43.8233,2.5144,61.1785,3.2157,,,3714.0,302.6417,0.0,0.0,0.6491,0.0177,0.9566,0.0158,0.984,0.0004
air_quality_uci,regression,MAR,0.05,knn_7,lightgbm,,,,,,,43.2183,3.2533,60.1023,4.3148,,,3714.0,302.6417,0.0,0.0,0.0961,0.0079,0.2861,0.0027,0.9986,0.0
air_quality_uci,regression,MAR,0.05,knn_7,random_forest,,,,,,,43.2183,3.2533,60.1023,4.3148,,,3714.0,302.6417,0.0,0.0,0.0666,0.0179,0.2584,0.036,0.9988,0.0003
air_quality_uci,regression,MAR,0.05,knn_7,ridge_regression,,,,,,,43.2183,3.2533,60.1023,4.3148,,,3714.0,302.6417,0.0,0.0,0.6379,0.0238,0.9518,0.006,0.9841,0.0001
air_quality_uci,regression,MAR,0.05,miceforest,lightgbm,,,,,,,47.2679,0.9927,63.9193,1.5657,,,3714.0,302.6417,0.0,0.0,0.4951,0.0861,2.3635,0.1581,0.9019,0.0139
air_quality_uci,regression,MAR,0.05,miceforest,random_forest,,,,,,,47.2679,0.9927,63.9193,1.5657,,,3714.0,302.6417,0.0,0.0,0.5068,0.1268,2.4387,0.1776,0.8955,0.0161
air_quality_uci,regression,MAR,0.05,miceforest,ridge_regression,,,,,,,47.2679,0.9927,63.9193,1.5657,,,3714.0,302.6417,0.0,0.0,1.7877,0.0996,3.0428,0.0406,0.8379,0.003
air_quality_uci,regression,MAR,0.05,simple_const,lightgbm,,,,,,,461.1154,23.7108,482.2458,17.8082,,,3714.0,302.6417,0.0,0.0,0.0882,0.0058,0.3122,0.0025,0.9983,0.0
air_quality_uci,regression,MAR,0.05,simple_const,random_forest,,,,,,,461.1154,23.7108,482.2458,17.8082,,,3714.0,302.6417,0.0,0.0,0.048,0.01,0.234,0.034,0.999,0.0003
air_quality_uci,regression,MAR,0.05,simple_const,ridge_regression,,,,,,,461.1154,23.7108,482.2458,17.8082,,,3714.0,302.6417,0.0,0.0,1.8933,0.0555,2.6292,0.0501,0.879,0.0036
air_quality_uci,regression,MAR,0.05,simple_freq,lightgbm,,,,,,,114.4598,5.0514,148.488,9.8384,,,3714.0,302.6417,0.0,0.0,0.0946,0.0074,0.323,0.0189,0.9982,0.0002
air_quality_uci,regression,MAR,0.05,simple_freq,random_forest,,,,,,,114.4598,5.0514,148.488,9.8384,,,3714.0,302.6417,0.0,0.0,0.0499,0.0001,0.2223,0.0112,0.9991,0.0001
air_quality_uci,regression,MAR,0.05,simple_freq,ridge_regression,,,,,,,114.4598,5.0514,148.488,9.8384,,,3714.0,302.6417,0.0,0.0,1.0145,0.0035,1.5088,0.0277,0.9601,0.0018
air_quality_uci,regression,MAR,0.05,simple_mean,lightgbm,,,,,,,124.5754,4.0293,152.6655,3.5061,,,3714.0,302.6417,0.0,0.0,0.0904,0.0071,0.3227,0.0209,0.9982,0.0003
air_quality_uci,regression,MAR,0.05,simple_mean,random_forest,,,,,,,124.5754,4.0293,152.6655,3.5061,,,3714.0,302.6417,0.0,0.0,0.0421,0.0047,0.2257,0.0384,0.9991,0.0003
air_quality_uci,regression,MAR,0.05,simple_mean,ridge_regression,,,,,,,124.5754,4.0293,152.6655,3.5061,,,3714.0,302.6417,0.0,0.0,1.105,0.0322,1.6525,0.0348,0.9522,0.0024
air_quality_uci,regression,MAR,0.05,simple_median,lightgbm,,,,,,,117.7125,4.9653,148.9909,5.478,,,3714.0,302.6417,0.0,0.0,0.0891,0.0043,0.3134,0.01,0.9983,0.0001
air_quality_uci,regression,MAR,0.05,simple_median,random_forest,,,,,,,117.7125,4.9653,148.9909,5.478,,,3714.0,302.6417,0.0,0.0,0.0475,0.0068,0.2173,0.0527,0.9991,0.0004
air_quality_uci,regression,MAR,0.05,simple_median,ridge_regression,,,,,,,117.7125,4.9653,148.9909,5.478,,,3714.0,302.6417,0.0,0.0,1.0799,0.0124,1.6233,0.0246,0.9539,0.0018
air_quality_uci,regression,MAR,0.1,dropna,lightgbm,,,,,,,,,,,,,,,,,0.2188,0.1032,0.5457,0.5004,0.9901,0.0128
air_quality_uci,regression,MAR,0.1,dropna,random_forest,,,,,,,,,,,,,,,,,0.081,0.0195,0.1544,0.0947,0.9993,0.0007
air_quality_uci,regression,MAR,0.1,dropna,ridge_regression,,,,,,,,,,,,,,,,,0.3829,0.0473,0.529,0.1465,0.9933,0.0038
air_quality_uci,regression,MAR,0.1,iterative,lightgbm,,,,,,,45.9089,0.7815,61.955,0.3315,,,7618.5,116.6726,0.0,0.0,0.2381,0.0412,0.6372,0.0037,0.9929,0.0001
air_quality_uci,regression,MAR,0.1,iterative,random_forest,,,,,,,45.9089,0.7815,61.955,0.3315,,,7618.5,116.6726,0.0,0.0,0.2264,0.0324,0.7081,0.1049,0.9911,0.0027
air_quality_uci,regression,MAR,0.1,iterative,ridge_regression,,,,,,,45.9089,0.7815,61.955,0.3315,,,7618.5,116.6726,0.0,0.0,0.9007,0.0444,1.3175,0.1235,0.9695,0.006
air_quality_uci,regression,MAR,0.1,knn_3,lightgbm,,,,,,,63.645,1.1972,87.0762,4.419,,,7618.5,116.6726,0.0,0.0,0.332,0.0071,0.7633,0.0433,0.9898,0.0012
air_quality_uci,regression,MAR,0.1,knn_3,random_forest,,,,,,,63.645,1.1972,87.0762,4.419,,,7618.5,116.6726,0.0,0.0,0.2994,0.0041,0.8674,0.0058,0.9868,0.0003
air_quality_uci,regression,MAR,0.1,knn_3,ridge_regression,,,,,,,63.645,1.1972,87.0762,4.419,,,7618.5,116.6726,0.0,0.0,0.8351,0.0007,1.2881,0.0557,0.9709,0.0023
air_quality_uci,regression,MAR,0.1,knn_5,lightgbm,,,,,,,60.0614,0.6728,81.9612,2.7133,,,7618.5,116.6726,0.0,0.0,0.314,0.0222,0.7254,0.0622,0.9908,0.0015
air_quality_uci,regression,MAR,0.1,knn_5,random_forest,,,,,,,60.0614,0.6728,81.9612,2.7133,,,7618.5,116.6726,0.0,0.0,0.2848,0.0187,0.8078,0.0241,0.9886,0.0006
air_quality_uci,regression,MAR,0.1,knn_5,ridge_regression,,,,,,,60.0614,0.6728,81.9612,2.7133,,,7618.5,116.6726,0.0,0.0,0.7999,0.0057,1.2362,0.0452,0.9732,0.0017
air_quality_uci,regression,MAR,0.1,knn_7,lightgbm,,,,,,,58.4326,0.2029,79.1531,1.3857,,,7618.5,116.6726,0.0,0.0,0.2999,0.0236,0.6809,0.0325,0.9919,0.0007
air_quality_uci,regression,MAR,0.1,knn_7,random_forest,,,,,,,58.4326,0.2029,79.1531,1.3857,,,7618.5,116.6726,0.0,0.0,0.2711,0.0161,0.763,0.0453,0.9898,0.0011
air_quality_uci,regression,MAR,0.1,knn_7,ridge_regression,,,,,,,58.4326,0.2029,79.1531,1.3857,,,7618.5,116.6726,0.0,0.0,0.7849,0.0026,1.2174,0.0495,0.974,0.0019
air_quality_uci,regression,MAR,0.1,miceforest,lightgbm,,,,,,,51.9785,4.8403,68.8375,6.5198,,,7618.5,116.6726,0.0,0.0,1.1207,0.2038,3.0646,0.245,0.8349,0.0277
air_quality_uci,regression,MAR,0.1,miceforest,random_forest,,,,,,,51.9785,4.8403,68.8375,6.5198,,,7618.5,116.6726,0.0,0.0,1.247,0.0098,3.5027,0.162,0.7849,0.0217
air_quality_uci,regression,MAR,0.1,miceforest,ridge_regression,,,,,,,51.9785,4.8403,68.8375,6.5198,,,7618.5,116.6726,0.0,0.0,1.8087,0.2767,3.2849,0.2493,0.8107,0.0271
air_quality_uci,regression,MAR,0.1,simple_const,lightgbm,,,,,,,476.0417,24.4342,493.988,23.7879,,,7618.5,116.6726,0.0,0.0,0.2037,0.0011,0.5879,0.0756,0.9939,0.0015
air_quality_uci,regression,MAR,0.1,simple_const,random_forest,,,,,,,476.0417,24.4342,493.988,23.7879,,,7618.5,116.6726,0.0,0.0,0.1512,0.0027,0.6056,0.0825,0.9935,0.0017
air_quality_uci,regression,MAR,0.1,simple_const,ridge_regression,,,,,,,476.0417,24.4342,493.988,23.7879,,,7618.5,116.6726,0.0,0.0,2.3948,0.3491,3.317,0.482,0.8056,0.0543
air_quality_uci,regression,MAR,0.1,simple_freq,lightgbm,,,,,,,114.1225,7.4745,141.2247,13.1465,,,7618.5,116.6726,0.0,0.0,0.2126,0.0115,0.5903,0.0214,0.9939,0.0004
air_quality_uci,regression,MAR,0.1,simple_freq,random_forest,,,,,,,114.1225,7.4745,141.2247,13.1465,,,7618.5,116.6726,0.0,0.0,0.19,0.0272,0.6307,0.082,0.993,0.0018
air_quality_uci,regression,MAR,0.1,simple_freq,ridge_regression,,,,,,,114.1225,7.4745,141.2247,13.1465,,,7618.5,116.6726,0.0,0.0,1.3942,0.0346,2.0882,0.0369,0.9237,0.002
air_quality_uci,regression,MAR,0.1,simple_mean,lightgbm,,,,,,,117.7085,9.1831,142.2023,4.4888,,,7618.5,116.6726,0.0,0.0,0.2129,0.0042,0.6067,0.0649,0.9935,0.0013
air_quality_uci,regression,MAR,0.1,simple_mean,random_forest,,,,,,,117.7085,9.1831,142.2023,4.4888,,,7618.5,116.6726,0.0,0.0,0.1995,0.0136,0.6828,0.0721,0.9918,0.0017
air_quality_uci,regression,MAR,0.1,simple_mean,ridge_regression,,,,,,,117.7085,9.1831,142.2023,4.4888,,,7618.5,116.6726,0.0,0.0,1.3484,0.0102,2.0289,0.0176,0.9279,0.0006
air_quality_uci,regression,MAR,0.1,simple_median,lightgbm,,,,,,,113.4705,4.1549,139.3185,0.2547,,,7618.5,116.6726,0.0,0.0,0.2182,0.0039,0.6127,0.0372,0.9934,0.0007
air_quality_uci,regression,MAR,0.1,simple_median,random_forest,,,,,,,113.4705,4.1549,139.3185,0.2547,,,7618.5,116.6726,0.0,0.0,0.2058,0.0174,0.677,0.0665,0.9919,0.0015
air_quality_uci,regression,MAR,0.1,simple_median,ridge_regression,,,,,,,113.4705,4.1549,139.3185,0.2547,,,7618.5,116.6726,0.0,0.0,1.3497,0.0134,2.0388,0.0065,0.9272,0.0001
air_quality_uci,regression,MAR,0.15,dropna,lightgbm,,,,,,,,,,,,,,,,,1.0734,0.0271,1.4203,0.2445,0.8179,0.1098
air_quality_uci,regression,MAR,0.15,dropna,random_forest,,,,,,,,,,,,,,,,,0.2232,0.1537,0.3402,0.2837,0.9924,0.0062
air_quality_uci,regression,MAR,0.15,dropna,ridge_regression,,,,,,,,,,,,,,,,,0.2627,0.1386,0.3506,0.2091,0.9915,0.0024
air_quality_uci,regression,MAR,0.15,iterative,lightgbm,,,,,,,51.5111,10.3251,71.7802,14.382,,,11213.0,383.2519,0.0,0.0,0.3436,0.0403,0.9162,0.1106,0.9852,0.0037
air_quality_uci,regression,MAR,0.15,iterative,random_forest,,,,,,,51.5111,10.3251,71.7802,14.382,,,11213.0,383.2519,0.0,0.0,0.3271,0.03,1.0121,0.0988,0.982,0.0037
air_quality_uci,regression,MAR,0.15,iterative,ridge_regression,,,,,,,51.5111,10.3251,71.7802,14.382,,,11213.0,383.2519,0.0,0.0,1.0113,0.1248,1.6138,0.2355,0.9539,0.0137
air_quality_uci,regression,MAR,0.15,knn_3,lightgbm,,,,,,,94.6758,48.8823,128.056,61.7323,,,11213.0,383.2519,0.0,0.0,0.4809,0.0631,1.1047,0.1818,0.9783,0.0072
air_quality_uci,regression,MAR,0.15,knn_3,random_forest,,,,,,,94.6758,48.8823,128.056,61.7323,,,11213.0,383.2519,0.0,0.0,0.438,0.0553,1.225,0.2451,0.9732,0.0107
air_quality_uci,regression,MAR,0.15,knn_3,ridge_regression,,,,,,,94.6758,48.8823,128.056,61.7323,,,11213.0,383.2519,0.0,0.0,1.211,0.4149,1.8788,0.5714,0.9352,0.0381
air_quality_uci,regression,MAR,0.15,knn_5,lightgbm,,,,,,,90.9266,48.2891,123.3969,62.4553,,,11213.0,383.2519,0.0,0.0,0.461,0.0588,1.0853,0.1618,0.9791,0.0063
air_quality_uci,regression,MAR,0.15,knn_5,random_forest,,,,,,,90.9266,48.2891,123.3969,62.4553,,,11213.0,383.2519,0.0,0.0,0.4502,0.0719,1.2606,0.2638,0.9715,0.0119
air_quality_uci,regression,MAR,0.15,knn_5,ridge_regression,,,,,,,90.9266,48.2891,123.3969,62.4553,,,11213.0,383.2519,0.0,0.0,1.1904,0.4307,1.8532,0.5853,0.9367,0.0385
air_quality_uci,regression,MAR,0.15,knn_7,lightgbm,,,,,,,88.8455,47.5416,120.6829,62.2069,,,11213.0,383.2519,0.0,0.0,0.4424,0.0685,1.0402,0.1836,0.9807,0.0069
air_quality_uci,regression,MAR,0.15,knn_7,random_forest,,,,,,,88.8455,47.5416,120.6829,62.2069,,,11213.0,383.2519,0.0,0.0,0.457,0.111,1.2473,0.3123,0.9719,0.0139
air_quality_uci,regression,MAR,0.15,knn_7,ridge_regression,,,,,,,88.8455,47.5416,120.6829,62.2069,,,11213.0,383.2519,0.0,0.0,1.1772,0.4285,1.8388,0.5821,0.9377,0.038
air_quality_uci,regression,MAR,0.15,miceforest,lightgbm,,,,,,,61.203,10.7495,83.9466,14.3743,,,11213.0,383.2519,0.0,0.0,1.7362,0.3822,4.522,1.5083,0.6211,0.242
air_quality_uci,regression,MAR,0.15,miceforest,random_forest,,,,,,,61.203,10.7495,83.9466,14.3743,,,11213.0,383.2519,0.0,0.0,1.8118,0.2613,4.8578,1.4278,0.568,0.2465
air_quality_uci,regression,MAR,0.15,miceforest,ridge_regression,,,,,,,61.203,10.7495,83.9466,14.3743,,,11213.0,383.2519,0.0,0.0,2.3905,0.0371,3.9179,0.0302,0.7313,0.0019
air_quality_uci,regression,MAR,0.15,simple_const,lightgbm,,,,,,,525.0797,61.3579,542.9714,62.9819,,,11213.0,383.2519,0.0,0.0,0.3521,0.0569,0.9193,0.1513,0.985,0.005
air_quality_uci,regression,MAR,0.15,simple_const,random_forest,,,,,,,525.0797,61.3579,542.9714,62.9819,,,11213.0,383.2519,0.0,0.0,0.3329,0.0609,1.0437,0.2025,0.9805,0.0076
air_quality_uci,regression,MAR,0.15,simple_const,ridge_regression,,,,,,,525.0797,61.3579,542.9714,62.9819,,,11213.0,383.2519,0.0,0.0,2.5266,0.2487,3.4318,0.2629,0.7931,0.0333
air_quality_uci,regression,MAR,0.15,simple_freq,lightgbm,,,,,,,146.9659,44.242,178.5822,44.6999,,,11213.0,383.2519,0.0,0.0,0.3575,0.0421,0.9035,0.1263,0.9856,0.0041
air_quality_uci,regression,MAR,0.15,simple_freq,random_forest,,,,,,,146.9659,44.242,178.5822,44.6999,,,11213.0,383.2519,0.0,0.0,0.3349,0.0451,0.9938,0.1385,0.9825,0.005
air_quality_uci,regression,MAR,0.15,simple_freq,ridge_regression,,,,,,,146.9659,44.242,178.5822,44.6999,,,11213.0,383.2519,0.0,0.0,1.6284,0.0595,2.3912,0.0471,0.8999,0.0048
air_quality_uci,regression,MAR,0.15,simple_mean,lightgbm,,,,,,,146.2379,22.5047,175.6798,23.6666,,,11213.0,383.2519,0.0,0.0,0.3451,0.0514,0.8836,0.1341,0.9862,0.0043
air_quality_uci,regression,MAR,0.15,simple_mean,random_forest,,,,,,,146.2379,22.5047,175.6798,23.6666,,,11213.0,383.2519,0.0,0.0,0.3364,0.0421,0.9804,0.1673,0.9829,0.0059
air_quality_uci,regression,MAR,0.15,simple_mean,ridge_regression,,,,,,,146.2379,22.5047,175.6798,23.6666,,,11213.0,383.2519,0.0,0.0,1.6356,0.1138,2.3839,0.076,0.9004,0.0072
air_quality_uci,regression,MAR,0.15,simple_median,lightgbm,,,,,,,144.1484,32.8065,174.8536,35.1383,,,11213.0,383.2519,0.0,0.0,0.3562,0.0314,0.903,0.0803,0.9857,0.0027
air_quality_uci,regression,MAR,0.15,simple_median,random_forest,,,,,,,144.1484,32.8065,174.8536,35.1383,,,11213.0,383.2519,0.0,0.0,0.3422,0.0421,1.0201,0.1465,0.9816,0.0054
air_quality_uci,regression,MAR,0.15,simple_median,ridge_regression,,,,,,,144.1484,32.8065,174.8536,35.1383,,,11213.0,383.2519,0.0,0.0,1.6129,0.0462,2.3891,0.0289,0.9001,0.0033
air_quality_uci,regression,MAR,0.2,dropna,lightgbm,,,,,,,,,,,,,,,,,0.8104,0.3552,1.3737,0.0994,0.5042,0.3248
air_quality_uci,regression,MAR,0.2,dropna,random_forest,,,,,,,,,,,,,,,,,0.1888,0.0948,0.3026,0.0448,0.9748,0.0194
air_quality_uci,regression,MAR,0.2,dropna,ridge_regression,,,,,,,,,,,,,,,,,0.2113,0.0179,0.2835,0.0195,0.9789,0.0137
air_quality_uci,regression,MAR,0.2,iterative,lightgbm,,,,,,,57.8882,0.1659,78.0181,1.4784,,,15327.5,369.8168,0.0,0.0,0.3317,0.1003,0.6995,0.2376,0.991,0.0057
air_quality_uci,regression,MAR,0.2,iterative,random_forest,,,,,,,57.8882,0.1659,78.0181,1.4784,,,15327.5,369.8168,0.0,0.0,0.3135,0.1169,0.7372,0.2721,0.9899,0.0069
air_quality_uci,regression,MAR,0.2,iterative,ridge_regression,,,,,,,57.8882,0.1659,78.0181,1.4784,,,15327.5,369.8168,0.0,0.0,0.971,0.0795,1.3455,0.1329,0.9682,0.006
air_quality_uci,regression,MAR,0.2,knn_3,lightgbm,,,,,,,155.3175,28.7214,194.1875,27.3619,,,15327.5,369.8168,0.0,0.0,0.5961,0.18,1.2049,0.3191,0.9737,0.0132
air_quality_uci,regression,MAR,0.2,knn_3,random_forest,,,,,,,155.3175,28.7214,194.1875,27.3619,,,15327.5,369.8168,0.0,0.0,0.5971,0.1774,1.3876,0.3756,0.9651,0.018
air_quality_uci,regression,MAR,0.2,knn_3,ridge_regression,,,,,,,155.3175,28.7214,194.1875,27.3619,,,15327.5,369.8168,0.0,0.0,1.813,0.3917,2.6874,0.6376,0.8703,0.0589
air_quality_uci,regression,MAR,0.2,knn_5,lightgbm,,,,,,,150.9553,27.5378,188.0117,25.318,,,15327.5,369.8168,0.0,0.0,0.5418,0.1576,1.0826,0.3231,0.9786,0.0121
air_quality_uci,regression,MAR,0.2,knn_5,random_forest,,,,,,,150.9553,27.5378,188.0117,25.318,,,15327.5,369.8168,0.0,0.0,0.5563,0.1627,1.2594,0.3901,0.971,0.017
air_quality_uci,regression,MAR,0.2,knn_5,ridge_regression,,,,,,,150.9553,27.5378,188.0117,25.318,,,15327.5,369.8168,0.0,0.0,1.749,0.3826,2.6025,0.5906,0.8786,0.0528
air_quality_uci,regression,MAR,0.2,knn_7,lightgbm,,,,,,,149.2717,27.7254,185.7378,25.2276,,,15327.5,369.8168,0.0,0.0,0.5375,0.1605,1.071,0.3258,0.979,0.012
air_quality_uci,regression,MAR,0.2,knn_7,random_forest,,,,,,,149.2717,27.7254,185.7378,25.2276,,,15327.5,369.8168,0.0,0.0,0.5232,0.1748,1.1867,0.3816,0.9741,0.0156
air_quality_uci,regression,MAR,0.2,knn_7,ridge_regression,,,,,,,149.2717,27.7254,185.7378,25.2276,,,15327.5,369.8168,0.0,0.0,1.7143,0.3363,2.5396,0.5048,0.885,0.0439
air_quality_uci,regression,MAR,0.2,miceforest,lightgbm,,,,,,,80.3465,4.9919,108.4886,7.3074,,,15327.5,369.8168,0.0,0.0,1.6633,0.2495,3.4253,0.0179,0.7946,0.0004
air_quality_uci,regression,MAR,0.2,miceforest,random_forest,,,,,,,80.3465,4.9919,108.4886,7.3074,,,15327.5,369.8168,0.0,0.0,1.8542,0.4207,3.9946,0.1013,0.7206,0.0118
air_quality_uci,regression,MAR,0.2,miceforest,ridge_regression,,,,,,,80.3465,4.9919,108.4886,7.3074,,,15327.5,369.8168,0.0,0.0,2.5953,0.0565,3.7599,0.0802,0.7525,0.0085
air_quality_uci,regression,MAR,0.2,simple_const,lightgbm,,,,,,,530.4369,59.075,554.0522,56.8749,,,15327.5,369.8168,0.0,0.0,0.2852,0.0908,0.5972,0.169,0.9935,0.0035
air_quality_uci,regression,MAR,0.2,simple_const,random_forest,,,,,,,530.4369,59.075,554.0522,56.8749,,,15327.5,369.8168,0.0,0.0,0.2599,0.0712,0.6649,0.205,0.9919,0.0047
air_quality_uci,regression,MAR,0.2,simple_const,ridge_regression,,,,,,,530.4369,59.075,554.0522,56.8749,,,15327.5,369.8168,0.0,0.0,2.5591,0.198,3.4685,0.0566,0.7893,0.0087
